id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
1346,boardgame,Crazy Race,2001,3,4,30,30,30,12,134,5.76418,5.54234,324,18,6,10,60,16,1.5
141087,boardgame,Agora,2013,2,4,60,60,60,10,86,5.975,5.54231,234,25,6,25,27,9,2.5556
148424,boardgame,30 Carats,2013,3,6,40,40,40,9,61,6.06344,5.5423,78,3,1,20,15,6,2
1753,boardgame,Im Mrchenwald,2000,1,8,30,30,30,5,113,5.80973,5.54227,261,13,4,11,43,10,1.2
6085,boardgame,East & West,1981,2,6,360,360,360,12,64,6.14375,5.54225,133,4,7,7,20,6,3.3333
12679,boardgame,Scottish Highland Whisky Race,2004,3,6,60,60,60,8,54,6.06593,5.54223,75,7,9,15,21,2,2
5220,boardgame,Star Trek Game,1979,2,4,60,60,60,8,58,6.12241,5.54222,150,18,11,24,23,8,1.75
4295,boardgame,Murfreesboro,1979,2,2,240,240,240,0,33,6.66667,5.54222,110,9,1,4,22,6,3.3333
111142,boardgame,Zombie Town,2011,3,6,20,20,20,13,58,6.15517,5.5422,155,3,3,18,8,3,1.6667
4979,boardgame,Blood Berets,1993,2,4,60,60,60,12,106,5.88019,5.54218,331,35,12,25,36,5,3
6487,boardgame,Fantasy Warriors,1990,2,2,120,120,120,10,64,6.22813,5.54217,148,9,4,14,29,6,3.5
6088,boardgame,Rommel,1981,2,4,360,360,360,12,47,6.38298,5.54215,91,2,7,12,21,7,3.7143
172358,boardgame,Master Fox,2015,2,4,20,20,20,7,45,6.16944,5.54215,116,2,14,45,10,5,1.2
6890,boardgame,The Last Blitzkrieg,1994,1,2,360,360,360,12,33,6.70303,5.54212,105,8,2,4,19,8,3
2164,boardgame,Square Off,1972,2,2,10,10,10,9,60,6.01167,5.54207,195,21,7,13,31,6,1.1667
129307,boardgame,"Congo Merc: The Congo, 1964",2012,1,1,30,30,30,12,56,6.12321,5.54206,157,4,15,26,29,9,1.8889
5725,boardgame,The Journeys of Paul,1990,1,6,120,120,120,10,126,5.85873,5.54204,252,25,20,61,64,14,1.5714
21634,boardgame,Cincinnati,2006,3,6,45,45,45,10,85,6.00059,5.54203,133,6,1,4,26,12,1.3333
63779,boardgame,Shake 'n Take,2011,2,10,20,20,20,8,62,6.06774,5.54201,108,4,4,12,23,6,1
76481,boardgame,Persian Incursion,2010,2,2,180,180,180,12,35,6.34571,5.542,167,7,18,53,25,10,4.5
38679,boardgame,Tenka,2008,3,4,35,35,35,0,42,6.30476,5.54199,121,15,10,47,21,11,1.6364
55492,boardgame,MegaCorps,2009,3,6,75,75,75,13,230,5.71478,5.54199,568,111,6,59,120,29,2.4483
138091,boardgame,Guile,2013,2,2,20,20,20,13,33,6.39394,5.54198,84,7,3,17,14,2,1
1528,boardgame,Chief Herman's Holiday Fun Pack,2000,2,50,30,30,30,10,151,5.75629,5.54193,491,20,6,14,84,14,1.7857
24994,boardgame,"Island of Death: Invasion of Malta, 1942",2008,1,2,180,180,180,12,32,6.86719,5.54192,167,10,5,17,25,6,3.6667
91440,boardgame,Expedition Dino,2011,2,5,15,15,15,4,32,6.41875,5.5419,61,0,3,12,14,4,1.25
2362,boardgame,Tower of the Wizard King,1993,2,4,60,60,60,10,115,5.83913,5.5419,281,16,19,48,59,13,2
12676,boardgame,Mini Car Wars,1987,2,8,0,0,0,10,43,6.31907,5.54188,170,7,5,12,18,4,2
6771,boardgame,Sceptre 1027 A.D.,1986,2,4,120,120,120,0,37,6.43243,5.54186,78,3,9,20,15,6,2.3333
4017,boardgame,Charlemagne,1998,2,2,120,120,120,12,38,6.57895,5.54186,182,3,23,19,32,5,3.4
4320,boardgame,The Air-Eaters Strike Back!,1981,1,5,180,180,180,14,44,6.4,5.54182,187,7,20,40,26,4,2.5
104558,boardgame,Burdigala,2011,2,4,45,45,45,8,65,6.07077,5.54182,101,3,15,31,22,7,1.5714
37059,boardgame,Charioteer,2008,2,5,40,40,40,0,34,6.36471,5.54178,57,8,6,23,35,4,2.25
149112,boardgame,Kill Shakespeare,2014,2,4,120,120,120,0,35,6.16571,5.54176,272,21,16,84,33,6,3.1667
55841,boardgame,Schwarzes Gold,2009,2,4,25,25,25,8,43,6.19186,5.54174,72,5,4,12,20,2,2
6978,boardgame,Neutron,1978,2,2,10,10,10,0,34,6.49412,5.5417,41,0,0,11,18,5,2
13767,boardgame,Scene It? 007,2004,2,4,30,30,30,13,107,5.83832,5.54167,271,18,4,10,35,14,1.7143
519,boardgame,Mush,1994,2,6,60,60,60,10,105,5.82571,5.54167,184,12,15,24,59,7,1.7143
129322,boardgame,Kaijudo,2012,2,2,20,20,20,8,59,6.16102,5.54167,111,7,1,4,23,6,1.6667
21012,boardgame,Pentago XL,2005,2,4,15,15,15,8,71,6.15,5.54166,85,6,11,36,23,9,1.8889
164590,boardgame,GYMI,2014,2,8,25,25,25,6,53,6.80377,5.54165,50,0,1,14,21,5,1.8
2354,boardgame,Scan,1986,2,4,10,10,10,10,53,6.10377,5.54163,139,6,10,11,29,2,2.5
46957,boardgame,Square Shooters,2010,2,6,15,15,15,8,158,5.75853,5.5416,527,53,1,20,68,19,1.3158
14698,boardgame,Keep Cool,2004,3,6,0,0,0,9,31,6.4871,5.54159,71,4,5,10,15,3,2
2341,boardgame,Confrontation,1974,2,4,60,60,60,10,30,6.6,5.54156,58,5,9,11,14,5,2.4
129290,boardgame,YOU are the Maniac!,2012,2,4,30,30,30,13,50,6.26,5.54156,131,6,4,19,17,5,2.2
12059,boardgame,The Ottomans: Rise of the Turkish Empire,2004,2,4,180,180,180,0,37,6.41378,5.54153,234,5,14,21,36,11,2.9091
6768,boardgame,Battlestar Galactica,1979,1,12,120,120,120,12,39,6.44359,5.54152,123,4,20,44,22,3,3
4764,boardgame,Casino Yahtzee,1986,2,4,45,45,45,8,74,5.94932,5.54151,211,22,3,12,35,8,1.125
140675,boardgame,Enchanted Cupcake Party Game,2013,2,4,0,0,0,3,30,6.55,5.5415,49,1,0,1,12,2,1
15159,boardgame,Coloretto,1993,1,4,15,15,15,3,33,6.54545,5.54145,35,0,1,5,2,2,1.5
9915,boardgame,Denain 1712,1998,2,2,60,60,60,12,32,6.625,5.54145,167,8,1,2,18,9,2.4444
69721,boardgame,Scrabble Trickster,2010,2,4,0,0,0,10,34,6.39706,5.54139,93,1,1,8,12,3,2.3333
150533,boardgame,Edo Yashiki,2013,2,5,15,15,15,6,42,6.20119,5.54138,90,2,16,50,23,2,1
30370,boardgame,E.T.I.: Estimated Time to Invasion,2008,3,6,90,90,90,12,175,5.75229,5.54136,195,25,17,97,84,28,2.3214
62709,boardgame,Funglish,2009,3,99,0,0,0,12,200,5.72646,5.54134,513,29,0,10,48,8,1.25
134279,boardgame,Mafia Casino,2012,2,5,45,45,45,11,30,7.05833,5.54132,45,6,0,7,8,6,1.3333
165447,boardgame,UFO Farmer,2014,2,4,30,30,30,6,35,6.43071,5.54132,58,3,0,5,14,5,1
32253,boardgame,Caveman,2007,2,6,60,60,60,6,221,5.70226,5.5413,326,35,9,50,106,25,1.8
129224,boardgame,HERO versus GUARDIAN: A Game of Dungeon Craft,2013,2,4,60,60,60,9,48,6.26875,5.54128,251,18,12,45,19,3,2
32969,boardgame,Innsmouth Escape,2008,2,5,30,30,30,12,195,5.68595,5.54125,460,50,23,84,91,20,2
137931,boardgame,Nada!,2013,2,4,10,10,10,7,141,5.72064,5.54124,310,14,6,30,35,14,1.0714
42279,boardgame,Run Wild,2009,2,4,5,5,5,8,55,6.16,5.54123,142,4,1,7,31,2,1
89898,boardgame,FauxCabulary,2011,3,7,0,0,0,13,130,5.84808,5.54116,284,33,15,57,50,9,1.1111
8985,boardgame,The Lord of the Rings Labyrinth,2003,2,4,60,60,60,9,62,6.06371,5.54116,130,11,22,36,29,7,1.4286
21849,boardgame,UNO H2O Splash,2005,2,10,30,30,30,7,56,6.1375,5.54115,117,2,1,6,8,4,1.5
2119,boardgame,221B Baker St.: Sherlock Holmes & the Time Machine,1996,2,6,45,45,45,12,170,5.73912,5.54111,529,92,9,20,103,15,2.1333
13436,boardgame,Hopp hopp Hschen,2004,2,5,15,10,15,3,47,6.18936,5.54108,79,1,8,23,28,5,1
8279,boardgame,Death Angel,1998,2,6,45,45,45,12,30,6.9,5.54102,72,0,2,34,26,3,2
25013,boardgame,Fagin's Gang,2007,2,6,120,120,120,10,119,5.82479,5.54102,203,23,8,26,81,16,2.4375
9350,boardgame,Das groe Fressen,2004,2,2,30,30,30,9,36,6.35833,5.54101,143,10,6,7,31,6,1.3333
155113,boardgame,Ark of Animals,2014,2,4,30,30,30,6,35,6.32571,5.54101,37,2,3,11,9,0,0
20050,boardgame,Tekeli-li,2005,3,6,30,30,30,10,82,5.96219,5.541,109,1,14,33,35,14,1.5714
155822,boardgame,Krosmaster Junior,2014,2,4,15,5,15,7,40,6.1875,5.54098,248,10,22,48,17,2,1
36690,boardgame,Bump in the Night,2008,2,6,60,60,60,12,163,5.84172,5.54096,404,35,25,86,81,19,2.4737
139690,boardgame,ApocalypZe Card Game,2014,2,4,45,45,45,13,34,6.76618,5.54092,104,8,5,25,21,4,2
27970,boardgame,Star Wars PocketModel TCG,2007,2,8,20,20,20,8,382,5.705,5.54086,844,76,18,39,173,69,1.5942
5964,boardgame,American Civil War 1861-1865,1983,2,2,720,720,720,12,57,6.14035,5.54082,234,8,5,5,41,9,3.3333
94140,boardgame,"Mirror, Mirror",2011,2,2,30,20,30,8,59,6.00407,5.54081,153,17,13,52,34,5,2.2
13498,boardgame,Epic of the Peloponnesian War,2006,2,4,300,300,300,12,81,5.98827,5.5408,295,20,16,67,55,20,4.1
36790,boardgame,Pickpocket,2008,2,6,30,30,30,10,68,5.94265,5.5408,111,4,7,25,24,7,1.7143
95503,boardgame,Donkey: It's a Kick!,2011,3,8,45,45,45,8,33,6.71212,5.54079,54,3,1,6,18,3,1
147029,boardgame,Sauries,2013,2,7,15,15,15,5,45,6.20178,5.54074,37,2,0,6,3,3,1
3634,boardgame,Iberos,2002,2,2,360,360,360,12,38,6.41447,5.54074,163,16,3,10,24,9,2.8889
8243,boardgame,Rolit,1997,2,4,30,30,30,7,269,5.69375,5.54072,576,37,6,23,80,37,1.7838
124960,boardgame,3012,2012,2,4,60,60,60,15,189,5.74349,5.54072,428,55,8,82,66,11,2.4545
55597,boardgame,Chaos Marauders (second edition),2009,2,4,30,30,30,13,624,5.62747,5.54072,1405,136,8,70,201,52,1.7692
8754,boardgame,The Moscow Campaign,1972,2,2,120,120,120,12,44,6.40455,5.54069,139,10,6,8,32,12,2.4167
113311,boardgame,Ghost Pirates,2012,2,2,30,30,30,13,33,6.60606,5.54067,112,4,3,12,15,5,1.4
8747,boardgame,Chinese Farm,1975,2,2,90,90,90,12,74,6.06757,5.54067,124,0,6,9,43,14,2.2857
20240,boardgame,cart,1825,2,2,30,30,30,12,30,6.43,5.54065,31,0,0,9,26,7,2.1429
33024,boardgame,Mapominoes: Europe,2007,2,5,30,30,30,8,60,6.00167,5.54062,119,8,1,2,16,10,1.6
133633,boardgame,RARRR!!,2014,3,6,60,45,60,8,84,5.90506,5.54061,349,42,5,66,37,9,1.7778
6660,boardgame,Cubus,1987,2,6,20,20,20,10,75,5.942,5.54059,184,14,13,35,35,10,1.9
18788,boardgame,Take Your Daughter to the Slaughter,1998,2,10,0,0,0,18,75,6.07907,5.54057,98,2,2,8,18,9,1.2222
54986,boardgame,duck! duck! SAFARI!,2009,2,5,60,15,60,6,74,5.96757,5.54053,196,11,7,25,30,6,1.5
19505,boardgame,Catchphrase,1975,2,4,0,0,0,10,54,6.06852,5.54052,132,1,1,2,13,1,1
4296,boardgame,Battles & Leaders,1981,2,4,180,180,180,12,36,6.45833,5.5405,132,10,6,10,23,4,3.25
14468,boardgame,Blood & Iron: Bismarck's Wars for Empire,1993,2,2,60,60,60,12,36,6.51389,5.5405,136,13,4,10,18,11,3.1818
24927,boardgame,Scrabble Scramble,2005,2,2,20,20,20,8,112,5.87321,5.5404,258,13,2,7,39,11,1.5455
4677,boardgame,Lee Invades the North,1988,2,2,120,120,120,12,31,6.55645,5.54037,165,12,4,3,21,7,2.4286
68340,boardgame,Tell Tale,2010,3,12,20,20,20,8,83,5.96048,5.54036,256,9,5,24,31,5,1.2
1869,boardgame,Jgersro,1945,2,5,180,180,180,9,111,5.96577,5.54033,151,5,7,8,36,13,2
127258,boardgame,Blades of Legend,2012,6,11,45,45,45,12,35,6.50857,5.54027,414,10,3,10,38,7,2.4286
131199,boardgame,Soluna,2012,2,2,10,10,10,7,49,6.17061,5.54027,71,1,6,19,9,6,1.1667
161109,boardgame,Speakeasy,2014,2,2,30,30,30,8,30,6.43833,5.54023,70,0,2,25,14,4,1.75
17735,boardgame,Jailbreak,1982,2,2,30,30,30,7,55,6.03551,5.54023,114,5,7,13,22,12,1.3333
66533,boardgame,Turning Point,2009,2,2,90,90,90,12,34,6.40441,5.5402,95,10,9,15,18,8,1.75
25246,boardgame,Esagek,2006,1,6,30,30,30,0,36,6.355,5.54013,58,6,6,22,12,2,2.5
13593,boardgame,Drive on Damascus,1981,2,2,180,180,180,12,33,6.48788,5.54005,132,4,8,5,27,7,2.7143
707,boardgame,When Tigers Fight,1994,2,2,300,300,300,14,66,6.01364,5.54002,323,18,6,7,41,15,3.1333
4379,boardgame,Bug-Eyed Monsters,1983,2,2,90,90,90,12,75,5.89733,5.54002,183,5,32,42,49,10,1.9
33624,boardgame,Trivial Pursuit Deluxe,2007,2,36,120,120,120,0,86,5.91454,5.54,151,3,0,6,13,8,2.375
43486,boardgame,The Trial of Socrates,2009,2,2,20,20,20,10,30,6.49833,5.54,51,5,8,12,23,6,1.6667
105004,boardgame,Sarena,2011,2,4,15,15,15,8,40,6.32125,5.54,46,3,3,12,12,4,1.75
180,boardgame,Pool Position,1999,2,5,30,30,30,10,114,5.79561,5.53996,179,15,9,10,49,20,1.7
36412,boardgame,Goblin Slayer,2008,2,2,60,60,60,0,50,6.232,5.53996,103,5,6,67,41,13,1.4615
136284,boardgame,Uluru: Neuer Tumult am Ayers Rock,2013,1,5,20,20,20,8,34,6.41176,5.53996,120,6,7,13,12,4,1.25
156113,boardgame,Grim End Manor,2014,2,6,30,30,30,12,36,6.32361,5.53995,65,1,6,11,8,4,1.5
8990,boardgame,Bantu,1955,2,4,30,30,30,8,33,6.7197,5.53994,58,2,6,13,18,2,2
3485,boardgame,Anno Domini,1995,4,4,60,60,60,10,104,5.84356,5.53992,218,18,0,9,28,9,1.7778
15721,boardgame,N-Tropy,2004,2,6,5,5,5,8,112,5.84375,5.53991,168,19,30,62,42,12,1.3333
22407,boardgame,1066: End of the Dark Ages,2006,2,4,240,240,240,12,48,6.11458,5.53988,261,8,9,19,39,3,3.3333
158316,boardgame,Villainy,2014,2,4,90,30,90,12,51,6.22647,5.53983,150,7,8,50,15,7,2.4286
131200,boardgame,Quarantine Z,2013,3,5,45,45,45,13,48,6.15625,5.53982,134,12,0,5,17,2,2
4177,boardgame,ShowBiz Shuffle,2002,2,5,30,30,30,12,68,5.94412,5.5398,113,10,7,7,37,4,1.5
147852,boardgame,Mission: Combat!,2013,2,2,15,15,15,12,33,6.84242,5.53979,42,4,2,13,6,1,2
15509,boardgame,Scene It? Movie Deluxe,2005,2,6,30,30,30,13,149,5.79483,5.53978,265,15,1,8,41,11,1.8182
93402,boardgame,Kart sur Glace,2011,2,5,30,30,30,8,39,6.2859,5.53978,81,2,2,9,5,5,1.2
19908,boardgame,Clue:  Limited Gift Edition,1997,3,6,30,30,30,8,41,6.53805,5.53976,93,5,2,2,12,7,2
2605,boardgame,Tri-Tactics,1932,2,2,240,240,240,12,51,6.06176,5.53975,85,6,5,8,24,6,2.5
23304,boardgame,"""Oh My God! There's An Axe In My Head."" The Game of International Diplomacy ",2014,2,6,60,60,60,16,50,6.518,5.53974,118,8,30,113,32,11,2.2727
5522,boardgame,UNO Rummy-Up,1993,2,4,60,60,60,7,74,5.89189,5.53972,256,14,0,8,31,15,1.4667
20953,boardgame,Piratissimo,2005,2,4,30,30,30,6,100,5.827,5.5397,228,23,14,37,48,16,1.3125
8363,boardgame,Turning Point: The Battle of Stalingrad,1972,2,2,120,120,120,12,39,6.44872,5.53968,125,3,10,10,31,8,2.625
161429,boardgame,Who Stole the Cookie?,2014,3,8,10,10,10,13,32,6.44688,5.53967,66,3,3,14,17,4,1
7622,boardgame,Morsecode ,2001,1,5,360,360,360,10,33,6.53939,5.53967,130,13,2,4,17,9,3.7778
2400,boardgame,The Brotherhood,1972,2,5,60,60,60,10,51,6.14314,5.53965,146,8,21,29,35,13,2.2308
10780,boardgame,The Powerpuff Girls: Mojo Jojo Attacks Townsville Game,2000,2,2,30,30,30,8,39,6.22051,5.53965,99,9,14,22,35,4,1
6086,boardgame,Okinawa,1981,2,2,240,240,240,12,68,6.08235,5.53961,163,11,7,6,30,16,2.9375
5933,boardgame,Red Sky Morning,1991,2,2,120,120,120,12,34,6.36176,5.53956,122,7,6,7,21,8,2.625
803,boardgame,Dragonhunt,1982,2,6,120,120,120,12,209,5.71225,5.53955,632,55,17,37,100,23,2.5217
41065,boardgame,Longships,2009,2,6,60,60,60,10,42,6.13333,5.53954,66,5,26,54,25,5,3
20617,boardgame,Battles of the Ancient World Volume II,1995,1,2,60,60,60,10,47,6.14362,5.53953,130,8,7,7,28,12,1.75
9084,boardgame,Grunwald 1410,1992,2,2,300,300,300,12,81,5.94383,5.53949,99,2,6,8,15,19,3.3158
2304,boardgame,Knock Out,1994,3,5,60,60,60,12,81,5.87728,5.53948,179,20,5,7,28,5,2.2
31401,boardgame,Knjaz'ja,2005,3,8,30,30,30,0,50,6.134,5.53935,49,0,1,5,13,5,2
10634,boardgame,Napoleon and the Archduke Charles: The Battle of Abensberg,1987,2,2,90,90,90,12,65,6.00462,5.53931,347,24,1,4,41,9,2.6667
20781,boardgame,Caf Race,2005,3,6,15,15,15,8,121,5.8343,5.53929,179,7,0,20,53,21,1.2857
148209,boardgame,Slash: Romance without boundaries,2013,3,9,45,45,45,14,51,6.32353,5.53929,106,1,5,16,15,5,1.2
176458,boardgame,Rights,2015,3,5,20,20,20,9,45,6.21,5.53927,157,4,15,30,22,6,1.5
135431,boardgame,Geek Battle: The Game Of Extreme Geekdom,2012,3,8,0,0,0,10,61,6.12295,5.53927,151,6,1,5,11,5,1
2205,boardgame,The Lost World Jurassic Park Game,1996,2,4,90,90,90,8,121,5.85248,5.53916,249,25,7,20,60,9,1.5556
2988,boardgame,Sticks & Stones,1978,1,2,45,45,45,10,120,5.8025,5.53915,349,18,14,32,60,10,1.8
5052,boardgame,"Austerlitz: The Battle of Three Emperors, 2 December 1805",1972,2,2,180,180,180,12,54,6.225,5.53911,154,9,5,9,30,10,2
5994,boardgame,Tsushima,1989,2,2,240,240,240,12,58,6.06724,5.53908,281,19,4,5,46,14,2.2143
24025,boardgame,Attacktix Battle Figure Game Marvel Superheroes,2006,2,2,10,10,10,8,69,6.03188,5.53906,96,6,9,8,35,11,1.1818
557,boardgame,Laguna,2000,2,4,30,30,30,9,118,5.80203,5.539,218,22,12,18,39,11,2
2201,boardgame,Redemption,1995,2,5,30,30,30,7,194,5.85513,5.53899,339,64,12,15,91,27,2.6667
36698,boardgame,Crusades Quad,1992,1,2,90,90,90,0,37,6.24459,5.53898,113,3,10,14,17,3,2.6667
28609,boardgame,The Game of Life: Twists & Turns,2007,2,4,60,60,60,9,279,5.77061,5.53897,597,50,2,12,93,27,1.4074
138206,boardgame,How Many?,2013,2,2,15,15,15,8,37,6.36486,5.53897,98,7,0,3,12,6,1.8333
4740,boardgame,"Run Silent, Run Deep",1993,2,6,180,180,180,12,36,6.45556,5.53894,111,17,6,11,21,6,2.8333
17962,boardgame,Bumparena,2005,2,4,20,20,20,7,116,5.78793,5.53889,200,13,10,12,64,19,1.1579
21457,boardgame,Cover Up,2006,2,2,0,0,0,8,64,5.94531,5.53884,114,13,3,12,47,10,1.4
126728,boardgame,Dice's Zoo,2012,2,4,5,5,5,6,85,5.84447,5.5388,102,6,0,3,12,8,1.5
38334,boardgame,Logan Stones,2008,2,2,10,10,10,7,133,5.74135,5.53879,235,13,16,54,56,17,1.6471
21412,boardgame,Take Your Pick,2005,3,8,20,20,20,10,34,6.22794,5.53878,72,10,2,6,23,9,1
90919,boardgame,PRRRT...,2011,3,7,15,15,15,8,77,5.89494,5.53877,138,3,11,48,20,8,1.5
42216,boardgame,Death Note Investigation Card Game,2009,4,8,30,30,30,14,57,6.38421,5.53877,104,4,9,26,15,5,2
42368,boardgame,Inquisitio,2009,3,5,30,30,30,13,114,5.77193,5.53876,240,17,15,45,49,7,2
24483,boardgame,Wackee SIX,2004,2,12,30,30,30,6,33,6.37424,5.53875,42,1,0,3,11,3,1
118342,boardgame,Skittykitts,2012,2,4,10,10,10,13,78,6.44212,5.53872,141,15,2,9,50,6,1
19623,boardgame,Handy,2005,3,6,30,30,30,8,101,5.8,5.53872,127,10,17,53,42,14,1
16719,boardgame,Manhattan,1986,2,6,60,60,60,8,35,6.44714,5.53864,59,6,5,13,6,1,2
7815,boardgame,Secrets of the Deep,1991,2,5,30,30,30,7,58,5.99138,5.53864,136,11,8,11,28,4,1.5
19040,boardgame,ChiZo RISING,2005,2,4,20,20,20,8,144,5.91042,5.53862,325,51,8,21,104,36,2.1667
148586,boardgame,Chicago Stock Exchange,2013,2,4,15,15,15,8,57,5.99211,5.5386,74,1,7,25,15,4,1.25
124647,boardgame,Top This! A Pizza Flicking Game,2014,2,5,30,30,30,6,77,5.89948,5.53857,172,10,13,41,41,5,1
10096,boardgame,Splotch!,2004,2,2,30,30,30,8,33,6.56061,5.53853,85,3,2,6,10,4,1.75
27781,boardgame,Jetsetters,2007,2,5,20,20,20,7,33,6.34848,5.53853,42,4,2,10,17,5,1.4
22753,boardgame,Thing-a-ma-Bots,2006,2,6,12,12,12,6,54,6.08889,5.53852,95,4,4,10,30,10,1
10256,boardgame,Thirty Years War: the Great War 1618-1648,1995,2,4,120,120,120,12,54,6.14444,5.53852,238,6,13,14,36,12,2.75
6610,boardgame,Spinergy,2000,2,6,60,60,60,15,87,5.82299,5.53851,150,13,19,41,48,12,1.4167
132406,boardgame,Shadow of the Sun,2013,3,4,30,30,30,0,38,6.21711,5.5385,229,14,5,8,31,4,2
175592,boardgame,The Village Crone,2015,1,6,90,90,90,13,36,6.47222,5.53848,87,2,38,248,18,1,2
145209,boardgame,404: Law Not Found,2013,2,6,60,60,60,12,40,6.4375,5.53842,158,8,26,121,34,10,2.4
42188,boardgame,Make 'n' Break CHALLENGE,2009,2,4,30,30,30,8,48,6.08333,5.53837,105,2,7,10,18,8,1.25
14151,boardgame,Quickword: The Ultimate Word Game,1991,2,12,60,60,60,10,48,6.10417,5.53837,106,7,2,3,29,7,2.1429
13832,boardgame,Vulkan!,2004,1,4,30,30,30,10,34,6.29412,5.53837,66,2,0,5,30,5,2
38390,boardgame,Exalted: Legacy of the Unconquered Sun,2008,2,5,120,120,120,0,101,5.86416,5.53834,307,43,6,39,53,15,2.7333
70922,boardgame,Vicious Fishes,2010,2,6,30,30,30,10,34,6.26029,5.53826,38,2,5,39,15,6,2
17787,boardgame,Phoenix Command (and supplements),1986,2,2,0,0,0,0,38,6.44737,5.53826,83,6,1,2,15,9,4.3333
56759,boardgame,Tricky Trek,2009,2,5,15,15,15,8,87,5.83276,5.53826,135,2,4,14,35,9,1.1111
121043,boardgame,Pass-Ackwords,2012,4,4,50,50,50,12,33,6.31364,5.53821,46,2,1,6,10,5,1.4
137669,boardgame,Gearworld: The Borderlands,2013,2,4,120,60,120,14,186,5.68253,5.53819,769,69,32,221,79,16,2.875
15731,boardgame,The Game of Life: Card Game,2002,2,4,30,30,30,9,116,5.80905,5.53819,218,7,13,35,65,18,1.5556
61383,boardgame,VerTIPPT nochmal!,2009,3,6,20,20,20,14,50,6.128,5.53818,56,1,0,3,7,6,1
164645,boardgame,"Mine, All Mine!",2014,2,4,10,10,10,8,30,6.55333,5.53812,171,3,5,7,19,4,1.25
70488,boardgame,Globall,2010,2,6,30,30,30,7,74,5.88135,5.5381,118,4,0,5,12,9,1.2222
5733,boardgame,Star Wars Lightsaber Dueling,1988,2,2,20,20,20,12,82,5.7939,5.5381,193,9,12,16,37,9,2
4472,boardgame,Arnhem Bridge,1982,2,2,180,180,180,12,56,6.07321,5.53808,114,7,10,8,16,12,2.5833
125436,boardgame,Word Winder,2012,2,6,20,20,20,8,35,6.36571,5.53808,66,4,2,1,14,1,2
2159,boardgame,Kimbo,1960,2,4,45,45,45,8,47,6.20638,5.53806,107,11,1,10,22,3,2
8201,boardgame,In 80 Karten um die Welt,2003,3,4,30,30,30,10,32,6.33313,5.53799,131,12,0,5,13,5,2
143200,boardgame,Jungle Speed: Silver,2013,3,4,0,0,0,7,31,6.35806,5.53796,130,6,1,4,14,5,1.2
38897,boardgame,Illusio,2008,2,6,30,30,30,8,151,5.72748,5.53791,355,36,8,39,53,16,1.6875
32471,boardgame,Mafia,2007,7,22,30,30,30,0,118,5.82669,5.5379,175,5,0,9,21,11,1.2727
83228,boardgame,Fairy Tale in my Pocket,2009,1,2,10,10,10,5,34,6.51471,5.53787,58,0,2,28,23,1,1
76447,boardgame,Five Fingered Severance,2011,3,6,60,60,60,13,115,5.87435,5.53785,318,60,3,39,57,12,2
40958,boardgame,6 nimmt! Junior,2009,2,5,20,20,20,5,83,5.80602,5.53783,178,6,6,8,26,6,1
22266,boardgame,Zig-Zag,2006,2,4,25,25,25,8,288,5.64951,5.53781,445,32,9,29,132,38,1.1316
5135,boardgame,Malarky,1996,3,6,45,45,45,10,315,5.66952,5.53781,752,74,3,16,125,25,1.44
84778,boardgame,Tricky Safari,2010,2,4,25,25,25,7,42,6.19881,5.53778,76,1,2,7,18,2,2
2474,boardgame,Gtterdmmerung,2001,2,2,360,360,360,12,43,6.29767,5.53776,159,8,7,11,26,8,3.125
7723,boardgame,Yeoman,1975,2,2,90,90,90,12,51,6.17843,5.53776,157,3,16,15,29,7,2.5714
33723,boardgame,LeCardo,1998,2,4,20,20,20,8,66,5.96515,5.53775,92,5,0,3,33,7,1.1429
92094,boardgame,Pointless: The Board Game,2013,2,4,60,60,60,10,63,5.94603,5.53772,113,6,2,4,18,3,1.3333
4894,boardgame,Three For All!,1990,4,16,30,30,30,10,43,6.2186,5.53771,141,6,1,2,17,5,2
7829,boardgame,Eagles of the Empire: Friedland,1995,1,2,180,180,180,12,38,6.43684,5.53769,162,8,13,15,21,7,2.8571
137780,boardgame,Thmatik,2013,2,10,20,20,20,8,31,6.35161,5.53768,74,3,1,4,6,1,1
129314,boardgame,Eagle Day: The Battle of Britain,2012,2,2,120,120,120,0,31,6.55806,5.53764,102,3,5,8,11,5,2.4
1173,boardgame,Millionenspiel,1982,3,5,45,45,45,10,69,5.9029,5.53763,124,7,7,13,24,10,1.2
5346,boardgame,Skittle-Bowl,1783,1,8,30,30,30,0,63,6.05476,5.53762,109,8,4,10,31,7,1.1429
3377,boardgame,20 Questions,1988,2,7,30,30,30,8,423,5.67669,5.53762,651,43,1,12,133,48,1.3333
171136,boardgame,Pingo Pingo,2015,2,5,15,15,15,6,42,6.1371,5.5376,146,1,18,86,12,6,1.1667
132261,boardgame,Cosmic Empires,2012,2,5,90,90,90,12,42,6.97381,5.53757,78,4,10,44,18,7,3
22464,boardgame,Margin for Error,2006,4,5,60,60,60,12,40,6.3,5.53755,59,9,2,3,33,8,2.125
5843,boardgame,Royalty,1959,1,6,10,10,10,6,40,6.2275,5.53753,121,11,0,3,34,4,1.75
